Date,Category,Subcategory,Dollars,Dollars_last_year,Dollars_3_years_ago,Unit_sales,Unit_sales_last_year,Unit_sales_3_years_ago,Share,Share_last_year,Share_3_years_ago,Percent_change_dollars_1_year,Percent_change_units_1_year,Percent_change_share_1_year,Percent_change_dollars_3_years,Percent_change_units_3_years,Percent_change_share_3_years
26-12-2021,Commercially prepared items,Not sweet packaged/Meals and sides,1054289226,872126220,771066926,274847328,282281113.4,271775840,5.9,5.6,6,20.9,7.05,6.1,36.7,21.4,-2.1
26-12-2021,Commercially prepared items,Not sweet packaged/Snacks,1001381291,830506452,729337120,274847328,282281113.4,276043695.6,5.6,5.3,5.7,20.6,7.05,5.8,37.3,11.6,-1.7
26-12-2021,Commercially prepared items,Other,87633563,77257086,58762631,40340084,37916764,29398375,0.5,0.5,0.5,13.4,6.4,-0.5,49.1,22.3625,6.8
26-12-2021,Commercially prepared items,Regular meat fresh/frozen,968457,794108,749821,274007,215818,203525,0,0,0,22,7.05,7,29.2,22.3625,-7.5
26-12-2021,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",292984254,264767911,210351891,76309329,71637196,58905479,1.6,1.7,1.6,10.7,6.5,-2.9,39.3,22.3625,-0.3
26-12-2021,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",198203004,183141297,106508796,81867599,78881602,50655057,1.1,1.2,0.8,8.2,3.8,-5,56.55,22.3625,20.9625
26-12-2021,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1093518412,984173461,861042184.1,274847328,282281113.4,276043695.6,6.8,6.55,6.55,15.2,7,1.1,52.5,22.3625,9.2
26-12-2021,Commercially prepared items,Sweet ready-to-eat (bakery items),495818110,408285837,333257095,133741671,118196612,110937608,2.8,2.6,2.6,21.4,7.05,6.6,48.8,20.6,6.5
26-12-2021,Dairy,Cheese,679539103,621511280,468134926,185488412,172816325,138381485,3.8,4,3.7,9.3,7.05,-4.1,45.2,22.3625,3.9
26-12-2021,Dairy,Other,405603413,376932316,322437426,125599666,121878574,116788452,2.3,2.4,2.5,7.6,3.1,-5.6,25.8,7.5,-10
26-12-2021,Dairy,Regular-fat milk,29627643,27617802,16064012,18491812,17613583,11106937,0.2,0.2,0.1,7.3,5,-5.9,56.55,22.3625,20.9625
26-12-2021,Dairy,Yogurt and other,335652292,297406893,244213820,126690892,118380022,108470897,1.9,1.9,1.9,12.9,7,-1,37.4,16.8,-1.6
26-12-2021,Fats and oils,Oils,102359163,81111417,65967831,16931655,16584808,13543855,0.6,0.5,0.5,26.2,2.1,10.7,55.2,22.3625,11.1
26-12-2021,Fats and oils,Solids,162540538,147570060,105024419,49970041,48497986,32403473,0.9,0.9,0.8,10.1,3,-3.3,54.8,22.3625,10.8
26-12-2021,Fruits,Fruit juice,120384255,102817456,93118628,38515669,35924803,34193094,0.7,0.7,0.7,17.1,7.05,2.7,29.3,12.6,-7.5
26-12-2021,Fruits,Whole canned,97524155,83999373,65566240,39327838,36353903,30287450,0.5,0.5,0.5,16.1,7.05,1.9,48.7,22.3625,6.5
26-12-2021,Fruits,Whole fresh/frozen,686310696,567891926,496386804,230608367,217617471,186300962,3.8,3.6,3.9,20.9,6,6.1,38.3,22.3625,-1
26-12-2021,Grains,Flour and mixes,40884682,36330206,25721546,13375224,12909457,9385895,0.2,0.2,0.2,12.5,3.6,-1.2,56.55,22.3625,13.8
26-12-2021,Grains,Frozen/ready to cook,48246087,42647675,31511903,14539445,13633450,10368051,0.3,0.3,0.2,13.1,6.6,-0.7,53.1,22.3625,9.6
26-12-2021,Grains,Not sweet packaged/Meals and sides,51053461,44836867,36644572,32191898,30356288,25756781,0.3,0.3,0.3,13.9,6,-0.1,39.3,22.3625,-0.3
26-12-2021,Grains,Other,67749413,61707646,51907780,25355972,24417185,21517054,0.4,0.4,0.4,9.8,3.8,-3.7,30.5,17.8,-6.6
26-12-2021,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",594662045,535375613,441058428,215225679,209230132,188877036,3.3,3.4,3.4,11.1,2.9,-2.5,34.8,14,-3.5
26-12-2021,"Meats, eggs, and nuts",Eggs,176283878,145448387,137195666,57328144,55865747,52697773,1,0.9,1.1,21.2,2.6,6.4,28.5,8.8,-8
26-12-2021,"Meats, eggs, and nuts",Fish fresh/frozen,191495070,197632336,147137830,18618811,21865216,16779886,1.1,1.3,1.2,-3.1,-14.15,-15,30.1,11,-6.8
26-12-2021,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,46600109,41548057,34276772,10958036,10291897,8934042,0.3,0.3,0.3,12.2,6.5,-1.6,36,22.3625,-2.7
26-12-2021,"Meats, eggs, and nuts",Nuts and seeds raw,176445600,161289116,125050617,37861368,36382011,32857030,1,1,1,9.4,4.1,-4,41.1,15.2,1
26-12-2021,"Meats, eggs, and nuts",Other,50460051,47058882,36398489,20903390,20262462,17549216,0.3,0.3,0.3,7.2,3.2,-5.9,38.6,19.1,-0.8
26-12-2021,"Meats, eggs, and nuts",Poultry fresh/frozen,441782340,381532329,317402869,74659538,71031663,63635936,2.5,2.4,2.5,15.8,5.1,1.6,39.2,17.3,-0.4
26-12-2021,"Meats, eggs, and nuts",Regular meat canned,26734970,22324621,18378423,10273163,9763429,9004779,0.1,0.1,0.1,19.8,5.2,5.1,45.5,14.1,4.1
26-12-2021,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,261006251,250762671,218011097,6.8,6.55,6.55,18.3,4.1,3.9,56.55,19.7,12.9
26-12-2021,Other,Other,699798349,606663205,467743778,125051676,117550660,96142887,3.9,3.9,3.7,15.4,6.4,1.2,49.6,22.3625,7.1
26-12-2021,Sugar and sweeteners,Raw,104327870,94142517,62923324,32267887,30842754,21950476,0.6,0.6,0.5,10.8,4.6,-2.8,56.55,22.3625,18.7
26-12-2021,Vegetables,Dark green canned,561204,477051,500295,463370,444165,464732,0,0,0,17.6,4.3,3.2,12.2,-0.3,-19.7
26-12-2021,Vegetables,Dark green fresh/frozen,229630726,211758896,181824270,82721699,80594482,68994996,1.3,1.4,1.4,8.4,2.6,-4.8,26.3,19.9,-9.6
26-12-2021,Vegetables,Legumes canned,42406310,39900228,37975063,31821789,32318464,32629184,0.2,0.3,0.3,6.3,-1.5,-6.7,11.7,-2.5,-20.1
26-12-2021,Vegetables,Legumes fresh/frozen,46482208,45213409,40988092,20137450,20368811,19899914,0.3,0.3,0.3,2.8,-1.1,-9.8,13.4,1.2,-18.8
26-12-2021,Vegetables,"Not sweet canned (soups, sauces, etc)",9802434,9102749,7914725,2399570,2364857,2127482,0.1,0.1,0.1,7.7,1.5,-5.5,23.9,12.8,-11.3
26-12-2021,Vegetables,Orange canned,1105477,1027247,831758,1265760,1222276,1014844,0,0,0,7.6,3.6,-5.6,32.9,22.3625,-4.9
26-12-2021,Vegetables,Orange fresh/frozen,52439542,47656104,39808765,28658529,27510480,23095347,0.3,0.3,0.3,10,4.2,-3.4,31.7,22.3625,-5.7
26-12-2021,Vegetables,Other,157197990,146272226,121214661,71184285,69421782,57951496,0.9,0.9,0.9,7.5,2.5,-5.7,29.7,22.3625,-7.2
26-12-2021,Vegetables,Other-mostly water canned,83193807,73856469,61300306,34036158,31884282,27980156,0.5,0.5,0.5,12.6,6.7,-1.1,35.7,21.6,-2.8
26-12-2021,Vegetables,Other-mostly water fresh/frozen,178941065,169883104,141260833,98516526,98190870,81374211,1,1.1,1.1,5.3,0.3,-7.6,26.7,21.1,-9.3
26-12-2021,Vegetables,Other-nutrient-dense canned,36997683,36581728,32065777,32115590,32603013,30723630,0.2,0.2,0.3,1.1,-1.5,-11.2,15.4,4.5,-17.4
26-12-2021,Vegetables,Other-nutrient-dense fresh/frozen,165029347,154077111,134137930,86130267,85258697,73062137,0.9,1,1,7.1,1,-6,23,17.9,-11.9
26-12-2021,Vegetables,Starchy canned,45197380,42062110,30220452,36042499,36692614,28192610,0.3,0.3,0.2,7.5,-1.8,-5.7,49.6,22.3625,7.1
26-12-2021,Vegetables,Starchy fresh/frozen,113526284,103975773,78414524,37350550,36801740,28433708,0.6,0.7,0.6,9.2,1.5,-4.2,44.8,22.3625,3.6
2/1/2022,Alcohol,Other,1093518412,984173461,861042184.1,150940818,164072556,133913334,6.8,6.55,6.55,-5.6,-8,-9,28.2,12.7,8.9
2/1/2022,Beverages,Carbonated non-alcoholic,819805757,766025133,660217232,274847328,282281113.4,276043695.6,5.5,5.3,5.2,7,-5.8,3.2,24.2,-1,5.5
2/1/2022,Beverages,Fruit drinks and non-carbonated sugary,800811644,727999058,604264798,274847328,282281113.4,249676611,5.4,5.1,4.8,10,2.2,6.1,32.5,15.8,12.6
2/1/2022,Beverages,Other,250443064,247052918,242377440,36576094,38426087,40096569,1.7,1.7,1.9,1.4,-4.8,-2.2,3.3,-8.8,-12.2
2/1/2022,Beverages,Water,371604469,321744036,294244955,147557971,142008081,139914324,2.5,2.2,2.3,15.5,3.9,11.4,26.3,5.5,7.3
2/1/2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",284900820,285126795,247153132,106493678,114530285,106038187,1.9,2,2,-0.1,-7,-3.6,15.3,0.4,-2.1
2/1/2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",555114925,520899943,465479710,136812858,142020349,142221539,3.7,3.6,3.7,6.6,-3.7,2.8,19.3,-3.8,1.3
2/1/2022,Commercially prepared items,Not sweet packaged/Meals and sides,967819323,868743215,828986477,274847328,282281113.4,276043695.6,6.5,6.1,6.55,11.4,0.4,7.4,16.7,-1.9,-0.8
2/1/2022,Commercially prepared items,Not sweet packaged/Snacks,904662255,839254343,776994143,274847328,282281113.4,276043695.6,6.1,5.9,6.2,7.8,-3.3,4,16.4,-3.6,-1.1
2/1/2022,Commercially prepared items,Other,61022475,60148572,51422800,26883062,28925004,26084027,0.4,0.4,0.4,1.5,-7.1,-2.2,18.7,3.1,0.8
2/1/2022,Commercially prepared items,Regular meat fresh/frozen,1197442,988802,786084,323192,259190,234073,0,0,0,21.1,7.05,16.8,52.3,22.3625,20.9625
2/1/2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",255228341,246222418,207967544,62536925,62569464,56432433,1.7,1.7,1.6,3.7,-0.1,0,22.7,10.8,4.2
2/1/2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",76711376,80891178,64180920,34951446,38966608,32393193,0.5,0.6,0.5,-5.2,-10.3,-8.5,19.5,7.9,1.5
2/1/2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",802224523,782997769,766117262,274847328,282281113.4,276043695.6,5.4,5.5,6.1,2.5,-8.1,-1.2,4.7,-12.7,-11.1
2/1/2022,Commercially prepared items,Sweet ready-to-eat (bakery items),353925510,324106417,303035564,108853454,107742242,116387361,2.4,2.3,2.4,9.2,1,5.3,16.8,-6.5,-0.8
2/1/2022,Dairy,Cheese,511166519,523395244,438400195,136465383,142034405,130759387,3.4,3.7,3.5,-2.3,-3.9,-5.8,16.6,4.4,-1
2/1/2022,Dairy,Other,361960369,359169421,322391620,113071023,118695345,119260165,2.4,2.5,2.6,0.8,-4.7,-2.8,12.3,-5.2,-4.6
2/1/2022,Dairy,Regular-fat milk,12474292,12621210,8875517,7532198,7956131,5990315,0.1,0.1,0.1,-1.2,-5.3,-4.7,40.5,22.3625,19.4
2/1/2022,Dairy,Yogurt and other,297600063,287542984,267214364,115835576,119739279,126662076,2,2,2.1,3.5,-3.3,-0.2,11.4,-8.5,-5.4
2/1/2022,Fats and oils,Oils,82513934,75193275,70033148,13698418,15353064,14434505,0.6,0.5,0.6,9.7,-10.8,5.8,17.8,-5.1,0.1
2/1/2022,Fats and oils,Solids,90347325,95518443,83939524,25940231,29096094,25498029,0.6,0.7,0.7,-5.4,-10.8,-8.8,7.6,1.7,-8.6
2/1/2022,Fruits,Fruit juice,113667146,109352400,96852082,36861108,38540509,36114686,0.8,0.8,0.8,3.9,-4.4,0.3,17.4,2.1,-0.3
2/1/2022,Fruits,Whole canned,75078560,71351035,71224001,27486353,28438837,30373263,0.5,0.5,0.6,5.2,-3.3,1.5,5.4,-9.5,-10.5
2/1/2022,Fruits,Whole fresh/frozen,650400249,593033460,563585626,226068289,232494433,210964225,4.4,4.1,4.5,9.7,-2.8,5.8,15.4,7.2,-2
2/1/2022,Grains,Flour and mixes,23866624,24402130,21146899,7420769,8215121,7196815,0.2,0.2,0.2,-2.2,-9.7,-5.7,12.9,3.1,-4.1
2/1/2022,Grains,Frozen/ready to cook,31281563,31384686,26718864,10054642,10728950,9243309,0.2,0.2,0.2,-0.3,-6.3,-3.9,17.1,8.8,-0.6
2/1/2022,Grains,Not sweet packaged/Meals and sides,42791593,40591290,39215805,26927941,28006862,30204043,0.3,0.3,0.3,5.4,-3.9,1.7,9.1,-10.8,-7.3
2/1/2022,Grains,Other,68463575,67389911,62193102,26219411,27594003,27213797,0.5,0.5,0.5,1.6,-5,-2,10.1,-3.7,-6.5
2/1/2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",500011187,481115478,428402750,180217078,189108008,186285488,3.4,3.4,3.4,3.9,-4.7,0.2,16.7,-3.3,-0.9
2/1/2022,"Meats, eggs, and nuts",Eggs,148975637,133471231,135855985,47398406,50536614,52219247,1,0.9,1.1,11.6,-6.2,7.7,9.7,-9.2,-6.9
2/1/2022,"Meats, eggs, and nuts",Fish fresh/frozen,177647479,193626763,122407775,18168276,21603045,15119563,1.2,1.4,1,-8.3,-14.15,-11.5,45.1,20.2,20.9625
2/1/2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,38859614,39396990,43997861,9278678,9933935,11968547,0.3,0.3,0.3,-1.4,-6.6,-4.9,-11.7,-22.5,-23.9375
2/1/2022,"Meats, eggs, and nuts",Nuts and seeds raw,108538381,112090933,114257500,25847484,27703106,31840988,0.7,0.8,0.9,-3.2,-6.7,-6.6,-5,-18.8,-19.3
2/1/2022,"Meats, eggs, and nuts",Other,49935199,51975383,50745838,21522578,23605594,27340277,0.3,0.4,0.4,-3.9,-8.8,-7.3,-1.6,-21.3,-16.4
2/1/2022,"Meats, eggs, and nuts",Poultry fresh/frozen,428169218,400408961,393826288,75969346,79185680,83650890,2.9,2.8,3.1,6.9,-4.1,3.1,8.7,-9.2,-7.7
2/1/2022,"Meats, eggs, and nuts",Regular meat canned,24420448,23635905,22133252,9688784,10845619,11575202,0.2,0.2,0.2,3.3,-10.7,-0.4,10.3,-16.3,-6.3
2/1/2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,227369838,244670280,228627041,6.8,6.55,6.55,5.1,-7.1,1.4,25.8,-0.5,6.9
2/1/2022,Other,Other,614898270,597741040,498625430,108126259,114434252,101149085,4.1,4.2,4,2.9,-5.5,-0.8,23.3,6.9,4.7
2/1/2022,Sugar and sweeteners,Raw,63590594,62403344,56490552,16023816,17428252,16913324,0.4,0.4,0.4,1.9,-8.1,-1.7,12.6,-5.3,-4.4
2/1/2022,Vegetables,Dark green canned,632239,615027,688492,502863,561490,631114,0,0,0,2.8,-10.4,-0.9,-8.2,-20.3,-22
2/1/2022,Vegetables,Dark green fresh/frozen,218528211,223038063,210208952,77307406,84410375,81276236,1.5,1.6,1.7,-2,-8.4,-5.5,4,-4.9,-11.7
2/1/2022,Vegetables,Legumes canned,45914178,47043235,42862495,36731955,40382149,38149841,0.3,0.3,0.3,-2.4,-9,-5.9,7.1,-3.7,-9
2/1/2022,Vegetables,Legumes fresh/frozen,43875265,45270926,40198953,19694181,21314605,19218178,0.3,0.3,0.3,-3.1,-7.6,-6.5,9.1,2.5,-7.3
2/1/2022,Vegetables,"Not sweet canned (soups, sauces, etc)",9667385,10032732,9289155,2272072,2543072,2457012,0.1,0.1,0.1,-3.6,-10.7,-7.1,4.1,-7.5,-11.6
2/1/2022,Vegetables,Orange canned,1114021,1131331,1097435,1206422,1314209,1359218,0,0,0,-1.5,-8.2,-5,1.5,-11.2,-13.8
2/1/2022,Vegetables,Orange fresh/frozen,41735685,40811048,41358906,22679320,23305637,23824445,0.3,0.3,0.3,2.3,-2.7,-1.4,0.9,-4.8,-14.3
2/1/2022,Vegetables,Other,138187789,141588694,122887236,63135555,67976866,61019602,0.9,1,1,-2.4,-7.1,-5.9,12.5,3.5,-4.5
2/1/2022,Vegetables,Other-mostly water canned,67283321,67890365,58998771,27886383,29794470,27387693,0.5,0.5,0.5,-0.9,-6.4,-4.4,14,1.8,-3.1
2/1/2022,Vegetables,Other-mostly water fresh/frozen,160887960,165876003,151070944,87599788,95297396,86075503,1.1,1.2,1.2,-3,-8.1,-6.5,6.5,1.8,-9.6
2/1/2022,Vegetables,Other-nutrient-dense canned,35742653,38018850,36434180,31876350,35355869,36667374,0.2,0.3,0.3,-6,-9.8,-9.3,-1.9,-13.1,-16.7
2/1/2022,Vegetables,Other-nutrient-dense fresh/frozen,154952724,159509274,146155198,82214417,89531790,80444091,1,1.1,1.2,-2.9,-8.2,-6.3,6,2.2,-10
2/1/2022,Vegetables,Starchy canned,26525996,27129568,25064407,21648191,24461968,26154891,0.2,0.2,0.2,-2.2,-11.5,-5.7,5.8,-17.2,-10.1
2/1/2022,Vegetables,Starchy fresh/frozen,83805628,82048503,70755073,28095470,29492945,26442642,0.6,0.6,0.6,2.1,-4.7,-1.5,18.4,6.3,0.6
9/1/2022,Alcohol,Other,1014670026,984173461,861042184.1,122962187,138775858,123720855,6.8,6.55,6.55,-9.7,-11.4,-13.3,8,-0.6,-7.5
9/1/2022,Beverages,Carbonated non-alcoholic,787122788,748410258,657631613,269242937,282281113.4,276043695.6,5.3,5.3,5.2,5.2,-6.6,1,19.7,-4.8,2.5
9/1/2022,Beverages,Fruit drinks and non-carbonated sugary,795586543,733509160,613785731,274847328,282281113.4,256501195,5.4,5.2,4.8,8.5,0.6,4.1,29.6,11.8,11
9/1/2022,Beverages,Other,270782904,266622344,243390307,40016063,41342015,40290714,1.8,1.9,1.9,1.6,-3.2,-2.5,11.3,-0.7,-4.8
9/1/2022,Beverages,Water,378269827,342277533,303093447,149471969,149092373,142615374,2.6,2.4,2.4,10.5,0.3,6.1,24.8,4.8,6.8
9/1/2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",282314579,280702672,242698761,107256731,114321763,105666543,1.9,2,1.9,0.6,-6.2,-3.5,16.3,1.5,-0.4
9/1/2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",609425119,561419014,490847443,156124919,158261302,152052455,4.1,4,3.9,8.6,-1.3,4.2,24.2,2.7,6.3
9/1/2022,Commercially prepared items,Not sweet packaged/Meals and sides,1009243244,904258104,849808341,274847328,282281113.4,276043695.6,6.8,6.4,6.55,11.6,2,7.1,18.8,3.3,1.7
9/1/2022,Commercially prepared items,Not sweet packaged/Snacks,930550763,853477794,810251542,274847328,282281113.4,276043695.6,6.3,6,6.4,9,-2.1,4.7,14.8,-6.1,-1.7
9/1/2022,Commercially prepared items,Other,58286263,57262005,50109456,26512159,28531151,26224064,0.4,0.4,0.4,1.8,-7.1,-2.3,16.3,1.1,-0.4
9/1/2022,Commercially prepared items,Regular meat fresh/frozen,949435,798580,642251,237566,209794,194868,0,0,0,18.9,7.05,14.1,47.8,21.9,20.9625
9/1/2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",256319391,247804134,211807493,62231622,63443128,57923166,1.7,1.7,1.7,3.4,-1.9,-0.7,21,7.4,3.6
9/1/2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",69224244,72011511,60869547,30609564,33308424,30184778,0.5,0.5,0.5,-3.9,-8.1,-7.7,13.7,1.4,-2.6
9/1/2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",878654325,848663590,823340125,274847328,282281113.4,276043695.6,5.9,6,6.5,3.5,-6,-0.6,6.7,-10.6,-8.6
9/1/2022,Commercially prepared items,Sweet ready-to-eat (bakery items),361279484,329548589,321255196,117978280,117281088,127862373,2.4,2.3,2.5,9.6,0.6,5.2,12.5,-7.7,-3.7
9/1/2022,Dairy,Cheese,490048423,492272384,427426787,132534549,135433156,128968738,3.3,3.5,3.4,-0.5,-2.1,-4.4,14.7,2.8,-1.9
9/1/2022,Dairy,Other,372689007,358213156,323202892,118577323,119650057,120653042,2.5,2.5,2.6,4,-0.9,-0.1,15.3,-1.7,-1.3
9/1/2022,Dairy,Regular-fat milk,9245070,9463089,7342146,5732940,6074324,4985922,0.1,0.1,0.1,-2.3,-5.6,-6.2,25.9,15,7.8
9/1/2022,Dairy,Yogurt and other,321850749,305520505,279810675,129469305,131694356,134160270,2.2,2.2,2.2,5.3,-1.7,1.1,15,-3.5,-1.5
9/1/2022,Fats and oils,Oils,87276018,80671907,70927257,14494319,15789042,14474803,0.6,0.6,0.6,8.2,-8.2,3.8,23.1,0.1,5.3
9/1/2022,Fats and oils,Solids,90919829,95578678,83770233,25897255,29508335,25596471,0.6,0.7,0.7,-4.9,-12.2,-8.7,8.5,1.2,-7.1
9/1/2022,Fruits,Fruit juice,98709009,93374525,86252897,31701802,33016635,32362998,0.7,0.7,0.7,5.7,-4,1.5,14.4,-2,-2
9/1/2022,Fruits,Whole canned,85543931,80907421,78678018,30668266,31564360,33249663,0.6,0.6,0.6,5.7,-2.8,1.5,8.7,-7.8,-6.9
9/1/2022,Fruits,Whole fresh/frozen,692250605,638133861,587783329,237452305,245480716,219477553,4.7,4.5,4.6,8.5,-3.3,4.1,17.8,8.2,0.8
9/1/2022,Grains,Flour and mixes,23010019,23900228,21133589,6993770,7786112,7023857,0.2,0.2,0.2,-3.7,-10.2,-7.6,8.9,-0.4,-6.8
9/1/2022,Grains,Frozen/ready to cook,32091895,31193527,27199693,10408602,10862232,9523402,0.2,0.2,0.2,2.9,-4.2,-1.2,18,9.3,1
9/1/2022,Grains,Not sweet packaged/Meals and sides,47730858,44120423,41063097,30198722,31160986,31533202,0.3,0.3,0.3,8.2,-3.1,3.8,16.2,-4.2,-0.5
9/1/2022,Grains,Other,78556293,76057554,66871688,31115825,31511849,29970564,0.5,0.5,0.5,3.3,-1.3,-0.9,17.5,3.8,0.6
9/1/2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",515769455,482078080,431804878,184884536,188918829,187890777,3.5,3.4,3.4,7,-2.1,2.7,19.4,-1.6,2.2
9/1/2022,"Meats, eggs, and nuts",Eggs,154721720,133241596,131955235,48906241,50720202,51273631,1,0.9,1,16.1,-3.6,11.5,17.3,-4.6,0.4
9/1/2022,"Meats, eggs, and nuts",Fish fresh/frozen,127042893,132794621,98658018,14572187,17232258,13376156,0.9,0.9,0.8,-4.3,-14.15,-8.2,28.8,8.9,10.2
9/1/2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,48727764,48014961,48010781,11866387,12092131,13041778,0.3,0.3,0.4,1.5,-1.9,-2.6,1.5,-9,-13.1
9/1/2022,"Meats, eggs, and nuts",Nuts and seeds raw,114826128,124798809,122466861,27169784,30420060,34396224,0.8,0.9,1,-8,-10.7,-11.7,-6.2,-21,-19.7
9/1/2022,"Meats, eggs, and nuts",Other,63008931,65114608,55904322,29173598,32151056,30504348,0.4,0.5,0.4,-3.2,-9.3,-7.1,12.7,-4.4,-3.5
9/1/2022,"Meats, eggs, and nuts",Poultry fresh/frozen,481888576,450881946,408151180,86462627,90999749,86971217,3.3,3.2,3.2,6.9,-5,2.6,18.1,-0.6,1.1
9/1/2022,"Meats, eggs, and nuts",Regular meat canned,28343808,26976158,23547668,11835081,12750377,12552959,0.2,0.2,0.2,5.1,-7.2,0.9,20.4,-5.7,3
9/1/2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,230053074,244984629,234556581,6.8,6.55,6.55,5.8,-6.1,1.5,22.1,-1.9,4.6
9/1/2022,Other,Other,614960020,589311212,472408070,111334078,115176957,100040220,4.2,4.1,3.7,4.4,-3.3,0.2,30.2,11.3,11.4
9/1/2022,Sugar and sweeteners,Raw,67651332,65774715,57557392,16031032,17166879,16569055,0.5,0.5,0.5,2.9,-6.6,-1.3,17.5,-3.2,0.6
9/1/2022,Vegetables,Dark green canned,721007,709461,729376,585827,654983,669628,0,0,0,1.6,-10.6,-2.5,-1.1,-12.5,-15.4
9/1/2022,Vegetables,Dark green fresh/frozen,237910798,243572949,214988533,84628785,91484952,83235040,1.6,1.7,1.7,-2.3,-7.5,-6.2,10.7,1.7,-5.3
9/1/2022,Vegetables,Legumes canned,48105898,47640405,44275708,38486277,40918909,39467248,0.3,0.3,0.3,1,-5.9,-3.1,8.7,-2.5,-7
9/1/2022,Vegetables,Legumes fresh/frozen,40794934,41856394,38732148,17152139,18398603,18098330,0.3,0.3,0.3,-2.5,-6.8,-6.4,5.3,-5.2,-9.8
9/1/2022,Vegetables,"Not sweet canned (soups, sauces, etc)",10183090,10727281,9383550,2458061,2763743,2499331,0.1,0.1,0.1,-5.1,-11.1,-8.9,8.5,-1.7,-7.1
9/1/2022,Vegetables,Orange canned,1415630,1447451,1253416,1600156,1717006,1549293,0,0,0,-2.2,-6.8,-6.1,12.9,3.3,-3.3
9/1/2022,Vegetables,Orange fresh/frozen,44773089,43384350,42820310,24338956,24480464,24515344,0.3,0.3,0.3,3.2,-0.6,-0.9,4.6,-0.7,-10.5
9/1/2022,Vegetables,Other,139338332,141789353,122453909,64258376,68352993,61010108,0.9,1,1,-1.7,-6,-5.7,13.8,5.3,-2.6
9/1/2022,Vegetables,Other-mostly water canned,64963434,65622433,57858517,27322489,29087594,27006075,0.4,0.5,0.5,-1,-6.1,-5,12.3,1.2,-3.9
9/1/2022,Vegetables,Other-mostly water fresh/frozen,170498176,173203362,154126377,91651133,98492643,86876838,1.2,1.2,1.2,-1.6,-6.9,-5.5,10.6,5.5,-5.3
9/1/2022,Vegetables,Other-nutrient-dense canned,42026113,42556776,39359049,38659244,40381175,39626391,0.3,0.3,0.3,-1.2,-4.3,-5.2,6.8,-2.4,-8.6
9/1/2022,Vegetables,Other-nutrient-dense fresh/frozen,160179522,164553346,147457495,84080050,89829704,80168306,1.1,1.2,1.2,-2.7,-6.4,-6.6,8.6,4.9,-7
9/1/2022,Vegetables,Starchy canned,28053394,29384926,26395474,24850138,28232355,27822838,0.2,0.2,0.2,-4.5,-12,-8.4,6.3,-10.7,-9
9/1/2022,Vegetables,Starchy fresh/frozen,83960827,78964843,70852797,28031934,28652300,26426796,0.6,0.6,0.6,6.3,-2.2,2.1,18.5,6.1,1.4
1/16/2022,Alcohol,Other,1093518412,984173461,861042184.1,131797411,145017903,126671732,6.8,6.55,6.55,-6.3,-9.1,-13.1,14.3,4,-4.2
1/16/2022,Beverages,Carbonated non-alcoholic,834661676,765866665,664972468,274847328,282281113.4,276043695.6,5.3,5.3,5.1,9,-4.5,1.1,25.5,-0.7,5.2
